[34m2013-10-24 07:32:26,610  INFO | main | org.springframework.web.context.ContextLoader           | Root WebApplicationContext: initialization started 
[0;39m[39m2013-10-24 07:41:53,268 DEBUG | bitronix-task-scheduler | bitronix.tm.timer.TaskScheduler                         | cancelled a PoolShrinkingTask scheduled for Thu Jan 01 19:39:28 FET 1970 on an XAPool of resource jdbc/enterpriseDS with 4 connection(s) (4 still available), total task(s) still queued: 2 
[0;39m[39m2013-10-24 07:41:53,268 DEBUG | bitronix-task-scheduler | bitronix.tm.timer.TaskScheduler                         | scheduled a PoolShrinkingTask scheduled for Thu Jan 01 19:40:28 FET 1970 on an XAPool of resource jdbc/enterpriseDS with 4 connection(s) (4 still available), total task(s) queued: 3 
[0;39m[39m2013-10-24 07:41:53,269 DEBUG | bitronix-task-scheduler | bitronix.tm.timer.TaskScheduler                         | successfully ran a PoolShrinkingTask scheduled for Thu Jan 01 19:39:28 FET 1970 on an XAPool of resource jdbc/enterpriseDS with 4 connection(s) (4 still available) 
[0;39m[39m2013-10-24 07:41:53,269 DEBUG | bitronix-task-scheduler | bitronix.tm.timer.TaskScheduler                         | total task(s) still queued: 3 
[0;39m[39m2013-10-24 07:41:53,769 DEBUG | bitronix-task-scheduler | bitronix.tm.timer.TaskScheduler                         | running a RecoveryTask scheduled for Thu Jan 01 19:39:28 FET 1970 
[0;39m[39m2013-10-24 07:41:53,769 DEBUG | bitronix-task-scheduler | bitronix.tm.timer.RecoveryTask                          | running recovery 
[0;39m[39m2013-10-24 07:41:53,770 DEBUG | bitronix-task-scheduler | bitronix.tm.timer.RecoveryTask                          | rescheduling recovery for Thu Jan 01 19:40:28 FET 1970 
[0;39m[39m2013-10-24 07:41:53,770 DEBUG | bitronix-task-scheduler | bitronix.tm.timer.TaskScheduler                         | scheduling recovery task for Thu Jan 01 19:40:28 FET 1970 
[0;39m[39m2013-10-24 07:41:53,770 DEBUG | bitronix-task-scheduler | bitronix.tm.timer.TaskScheduler                         | removing task by bitronix.tm.recovery.Recoverer@99ccb5 
[0;39m[39m2013-10-24 07:41:53,770 DEBUG | bitronix-task-scheduler | bitronix.tm.timer.TaskScheduler                         | cancelled a RecoveryTask scheduled for Thu Jan 01 19:39:28 FET 1970, total task(s) still queued: 2 
[0;39m[39m2013-10-24 07:41:53,770 DEBUG | bitronix-task-scheduler | bitronix.tm.timer.TaskScheduler                         | scheduled a RecoveryTask scheduled for Thu Jan 01 19:40:28 FET 1970, total task(s) queued: 3 
[0;39m[39m2013-10-24 07:41:53,771 DEBUG | bitronix-task-scheduler | bitronix.tm.timer.TaskScheduler                         | successfully ran a RecoveryTask scheduled for Thu Jan 01 19:39:28 FET 1970 
[0;39m[39m2013-10-24 07:41:53,771 DEBUG | bitronix-task-scheduler | bitronix.tm.timer.TaskScheduler                         | total task(s) still queued: 3 
[0;39m[39m2013-10-24 07:41:53,771 DEBUG | bitronix-recovery-thread | bitronix.tm.journal.TransactionLogCursor                | end of transaction log file reached at 21 
[0;39m[39m2013-10-24 07:41:53,772 DEBUG | bitronix-recovery-thread | bitronix.tm.journal.DiskJournal                         | collected dangling records of a TransactionLogAppender on tx-part1.btm, committing: 0, committed: 0, delta: 0 
[0;39m[39m2013-10-24 07:41:53,772 DEBUG | bitronix-recovery-thread | bitronix.tm.BitronixTransactionManager                  | oldest in-flight transaction's timestamp: -9223372036854775808 
[0;39m[39m2013-10-24 07:41:53,772 DEBUG | bitronix-recovery-thread | bitronix.tm.recovery.Recoverer                          | performing recovery on jdbc/registryDS 
[0;39m[39m2013-10-24 07:41:53,773 DEBUG | bitronix-recovery-thread | bitronix.tm.recovery.Recoverer                          | running recovery on a PoolingDataSource containing an XAPool of resource jdbc/registryDS with 4 connection(s) (4 still available) 
[0;39m[39m2013-10-24 07:41:53,773 DEBUG | bitronix-recovery-thread | bitronix.tm.resource.common.XAPool                      | getting a IN_POOL connection from an XAPool of resource jdbc/registryDS with 4 connection(s) (4 still available) 
[0;39m[39m2013-10-24 07:41:53,773 DEBUG | bitronix-recovery-thread | bitronix.tm.resource.common.XAPool                      | waiting for IN_POOL connections count to be > 0, currently is 4 
[0;39m[39m2013-10-24 07:41:53,773 DEBUG | bitronix-recovery-thread | bitronix.tm.resource.common.XAPool                      | found IN_POOL connection a JdbcPooledConnection from datasource jdbc/registryDS in state IN_POOL with usage count 0 wrapping com.mysql.jdbc.jdbc2.optional.JDBC4MysqlXAConnection@1a01274 from an XAPool of resource jdbc/registryDS with 4 connection(s) (4 still available) 
[0;39m[39m2013-10-24 07:41:53,774 DEBUG | bitronix-recovery-thread | bitronix.tm.resource.jdbc.JdbcPooledConnection          | getting connection handle from a JdbcPooledConnection from datasource jdbc/registryDS in state IN_POOL with usage count 0 wrapping com.mysql.jdbc.jdbc2.optional.JDBC4MysqlXAConnection@1a01274 
[0;39m[39m2013-10-24 07:41:53,774 DEBUG | bitronix-recovery-thread | bitronix.tm.resource.common.AbstractXAStatefulHolder    | notifying 2 stateChangeEventListener(s) about state changing from IN_POOL to ACCESSIBLE in a JdbcPooledConnection from datasource jdbc/registryDS in state IN_POOL with usage count 1 wrapping com.mysql.jdbc.jdbc2.optional.JDBC4MysqlXAConnection@1a01274 
[0;39m[39m2013-10-24 07:41:53,774 DEBUG | bitronix-recovery-thread | bitronix.tm.resource.common.AbstractXAStatefulHolder    | state changing from IN_POOL to ACCESSIBLE in a JdbcPooledConnection from datasource jdbc/registryDS in state IN_POOL with usage count 1 wrapping com.mysql.jdbc.jdbc2.optional.JDBC4MysqlXAConnection@1a01274 
[0;39m[39m2013-10-24 07:41:53,774 DEBUG | bitronix-recovery-thread | bitronix.tm.resource.common.AbstractXAStatefulHolder    | notifying 2 stateChangeEventListener(s) about state changed from IN_POOL to ACCESSIBLE in a JdbcPooledConnection from datasource jdbc/registryDS in state ACCESSIBLE with usage count 1 wrapping com.mysql.jdbc.jdbc2.optional.JDBC4MysqlXAConnection@1a01274 
[0;39m[39m2013-10-24 07:41:53,775 DEBUG | bitronix-recovery-thread | bitronix.tm.resource.jdbc.JdbcPooledConnection          | connection com.mysql.jdbc.jdbc2.optional.JDBC4MysqlXAConnection@1a01274 was in state IN_POOL, testing it 
[0;39m[39m2013-10-24 07:41:53,775 DEBUG | bitronix-recovery-thread | bitronix.tm.resource.jdbc.JdbcPooledConnection          | testing with query 'SELECT 1 FROM registers' connection of a JdbcPooledConnection from datasource jdbc/registryDS in state ACCESSIBLE with usage count 1 wrapping com.mysql.jdbc.jdbc2.optional.JDBC4MysqlXAConnection@1a01274 
[0;39m[39m2013-10-24 07:41:53,775 DEBUG | bitronix-recovery-thread | bitronix.tm.resource.jdbc.JdbcPooledConnection          | testQuery successfully tested connection of a JdbcPooledConnection from datasource jdbc/registryDS in state ACCESSIBLE with usage count 1 wrapping com.mysql.jdbc.jdbc2.optional.JDBC4MysqlXAConnection@1a01274 
[0;39m[39m2013-10-24 07:41:53,776 DEBUG | bitronix-recovery-thread | bitronix.tm.resource.jdbc.JdbcPooledConnection          | got connection handle from a JdbcPooledConnection from datasource jdbc/registryDS in state ACCESSIBLE with usage count 1 wrapping com.mysql.jdbc.jdbc2.optional.JDBC4MysqlXAConnection@1a01274 
[0;39m[39m2013-10-24 07:41:53,776 DEBUG | bitronix-recovery-thread | bitronix.tm.recovery.RecoveryHelper                     | recovering with STARTRSCAN 
[0;39m[39m2013-10-24 07:41:53,777 DEBUG | bitronix-recovery-thread | bitronix.tm.recovery.RecoveryHelper                     | STARTRSCAN recovered 0 xid(s) on an XAResourceHolderState with uniqueName=jdbc/registryDS XAResource=com.mysql.jdbc.jdbc2.optional.JDBC4MysqlXAConnection@1a01274 with XID null 
[0;39m[39m2013-10-24 07:41:53,777 DEBUG | bitronix-recovery-thread | bitronix.tm.recovery.RecoveryHelper                     | recovering with ENDRSCAN 
[0;39m[39m2013-10-24 07:41:53,777 DEBUG | bitronix-recovery-thread | bitronix.tm.recovery.RecoveryHelper                     | ENDRSCAN recovered 0 xid(s) on an XAResourceHolderState with uniqueName=jdbc/registryDS XAResource=com.mysql.jdbc.jdbc2.optional.JDBC4MysqlXAConnection@1a01274 with XID null 
[0;39m[39m2013-10-24 07:41:53,777 DEBUG | bitronix-recovery-thread | bitronix.tm.resource.jdbc.PoolingDataSource             | recovery xa resource is being closed: bitronix.tm.resource.common.RecoveryXAResourceHolder@18f8358 
[0;39m[39m2013-10-24 07:41:53,777 DEBUG | bitronix-recovery-thread | bitronix.tm.resource.jdbc.JdbcConnectionHandle          | closing a JdbcConnectionHandle of a JdbcPooledConnection from datasource jdbc/registryDS in state ACCESSIBLE with usage count 1 wrapping com.mysql.jdbc.jdbc2.optional.JDBC4MysqlXAConnection@1a01274 on com.mysql.jdbc.jdbc2.optional.JDBC4ConnectionWrapper@48685c 
[0;39m[39m2013-10-24 07:41:53,777 DEBUG | bitronix-recovery-thread | bitronix.tm.resource.jdbc.JdbcPooledConnection          | releasing to pool a JdbcPooledConnection from datasource jdbc/registryDS in state ACCESSIBLE with usage count 1 wrapping com.mysql.jdbc.jdbc2.optional.JDBC4MysqlXAConnection@1a01274 
[0;39m[39m2013-10-24 07:41:53,777 DEBUG | bitronix-recovery-thread | bitronix.tm.resource.common.TransactionContextHelper    | delisting a JdbcPooledConnection from datasource jdbc/registryDS in state ACCESSIBLE with usage count 0 wrapping com.mysql.jdbc.jdbc2.optional.JDBC4MysqlXAConnection@1a01274 from null 
[0;39m[39m2013-10-24 07:41:53,778 DEBUG | bitronix-recovery-thread | bitronix.tm.resource.common.TransactionContextHelper    | resource is not in enlisting global transaction context: a JdbcPooledConnection from datasource jdbc/registryDS in state ACCESSIBLE with usage count 0 wrapping com.mysql.jdbc.jdbc2.optional.JDBC4MysqlXAConnection@1a01274 
[0;39m[39m2013-10-24 07:41:53,778 DEBUG | bitronix-recovery-thread | bitronix.tm.resource.common.TransactionContextHelper    | requeuing a JdbcPooledConnection from datasource jdbc/registryDS in state ACCESSIBLE with usage count 0 wrapping com.mysql.jdbc.jdbc2.optional.JDBC4MysqlXAConnection@1a01274 from null 
[0;39m[39m2013-10-24 07:41:53,778 DEBUG | bitronix-recovery-thread | bitronix.tm.resource.common.TransactionContextHelper    | resource is not in enlisting global transaction context: a JdbcPooledConnection from datasource jdbc/registryDS in state ACCESSIBLE with usage count 0 wrapping com.mysql.jdbc.jdbc2.optional.JDBC4MysqlXAConnection@1a01274 
[0;39m[39m2013-10-24 07:41:53,778 DEBUG | bitronix-recovery-thread | bitronix.tm.resource.common.TransactionContextHelper    | looking in in-flight transactions for XAResourceHolderState of a JdbcPooledConnection from datasource jdbc/registryDS in state ACCESSIBLE with usage count 0 wrapping com.mysql.jdbc.jdbc2.optional.JDBC4MysqlXAConnection@1a01274 
[0;39m[39m2013-10-24 07:41:53,778 DEBUG | bitronix-recovery-thread | bitronix.tm.resource.common.AbstractXAResourceHolder    | resource not enlisted in any transaction: a JdbcPooledConnection from datasource jdbc/registryDS in state ACCESSIBLE with usage count 0 wrapping com.mysql.jdbc.jdbc2.optional.JDBC4MysqlXAConnection@1a01274 
[0;39m[39m2013-10-24 07:41:53,778 DEBUG | bitronix-recovery-thread | bitronix.tm.resource.common.TransactionContextHelper    | resource not in enlisting global transaction context, immediately releasing to pool a JdbcPooledConnection from datasource jdbc/registryDS in state ACCESSIBLE with usage count 0 wrapping com.mysql.jdbc.jdbc2.optional.JDBC4MysqlXAConnection@1a01274 
[0;39m[39m2013-10-24 07:41:53,779 DEBUG | bitronix-recovery-thread | bitronix.tm.resource.common.AbstractXAStatefulHolder    | notifying 2 stateChangeEventListener(s) about state changing from ACCESSIBLE to IN_POOL in a JdbcPooledConnection from datasource jdbc/registryDS in state ACCESSIBLE with usage count 0 wrapping com.mysql.jdbc.jdbc2.optional.JDBC4MysqlXAConnection@1a01274 
[0;39m[39m2013-10-24 07:41:53,779 DEBUG | bitronix-recovery-thread | bitronix.tm.resource.jdbc.JdbcPooledConnection          | closing 0 dangling uncached statement(s) 
[0;39m[39m2013-10-24 07:41:53,779 DEBUG | bitronix-recovery-thread | bitronix.tm.resource.jdbc.JdbcPooledConnection          | clearing warnings of com.mysql.jdbc.jdbc2.optional.JDBC4ConnectionWrapper@48685c 
[0;39m[39m2013-10-24 07:41:53,779 DEBUG | bitronix-recovery-thread | bitronix.tm.resource.common.AbstractXAStatefulHolder    | state changing from ACCESSIBLE to IN_POOL in a JdbcPooledConnection from datasource jdbc/registryDS in state ACCESSIBLE with usage count 0 wrapping com.mysql.jdbc.jdbc2.optional.JDBC4MysqlXAConnection@1a01274 
[0;39m[39m2013-10-24 07:41:53,779 DEBUG | bitronix-recovery-thread | bitronix.tm.resource.common.AbstractXAStatefulHolder    | notifying 2 stateChangeEventListener(s) about state changed from ACCESSIBLE to IN_POOL in a JdbcPooledConnection from datasource jdbc/registryDS in state IN_POOL with usage count 0 wrapping com.mysql.jdbc.jdbc2.optional.JDBC4MysqlXAConnection@1a01274 
[0;39m[39m2013-10-24 07:41:53,779 DEBUG | bitronix-recovery-thread | bitronix.tm.resource.jdbc.JdbcPooledConnection          | requeued JDBC connection of a PoolingDataSource containing an XAPool of resource jdbc/registryDS with 4 connection(s) (4 still available) 
[0;39m[39m2013-10-24 07:41:53,779 DEBUG | bitronix-recovery-thread | bitronix.tm.resource.common.XAPool                      | a connection's state changed to IN_POOL, notifying a thread eventually waiting for a connection 
[0;39m[39m2013-10-24 07:41:53,779 DEBUG | bitronix-recovery-thread | bitronix.tm.resource.jdbc.JdbcPooledConnection          | released to pool a JdbcPooledConnection from datasource jdbc/registryDS in state IN_POOL with usage count 0 wrapping com.mysql.jdbc.jdbc2.optional.JDBC4MysqlXAConnection@1a01274 
[0;39m[39m2013-10-24 07:41:53,780 DEBUG | bitronix-recovery-thread | bitronix.tm.recovery.Recoverer                          | recovered 0 XID(s) from resource jdbc/registryDS 
[0;39m[39m2013-10-24 07:41:53,780 DEBUG | bitronix-recovery-thread | bitronix.tm.recovery.Recoverer                          | performing recovery on jdbc/enterpriseDS 
[0;39m[39m2013-10-24 07:41:53,780 DEBUG | bitronix-recovery-thread | bitronix.tm.recovery.Recoverer                          | running recovery on a PoolingDataSource containing an XAPool of resource jdbc/enterpriseDS with 4 connection(s) (4 still available) 
[0;39m[39m2013-10-24 07:41:53,780 DEBUG | bitronix-recovery-thread | bitronix.tm.resource.common.XAPool                      | getting a IN_POOL connection from an XAPool of resource jdbc/enterpriseDS with 4 connection(s) (4 still available) 
[0;39m[39m2013-10-24 07:41:53,780 DEBUG | bitronix-recovery-thread | bitronix.tm.resource.common.XAPool                      | waiting for IN_POOL connections count to be > 0, currently is 4 
[0;39m[39m2013-10-24 07:41:53,780 DEBUG | bitronix-recovery-thread | bitronix.tm.resource.common.XAPool                      | found IN_POOL connection a JdbcPooledConnection from datasource jdbc/enterpriseDS in state IN_POOL with usage count 0 wrapping com.mysql.jdbc.jdbc2.optional.JDBC4MysqlXAConnection@16cf346 from an XAPool of resource jdbc/enterpriseDS with 4 connection(s) (4 still available) 
[0;39m[39m2013-10-24 07:41:53,780 DEBUG | bitronix-recovery-thread | bitronix.tm.resource.jdbc.JdbcPooledConnection          | getting connection handle from a JdbcPooledConnection from datasource jdbc/enterpriseDS in state IN_POOL with usage count 0 wrapping com.mysql.jdbc.jdbc2.optional.JDBC4MysqlXAConnection@16cf346 
[0;39m[39m2013-10-24 07:41:53,781 DEBUG | bitronix-recovery-thread | bitronix.tm.resource.common.AbstractXAStatefulHolder    | notifying 2 stateChangeEventListener(s) about state changing from IN_POOL to ACCESSIBLE in a JdbcPooledConnection from datasource jdbc/enterpriseDS in state IN_POOL with usage count 1 wrapping com.mysql.jdbc.jdbc2.optional.JDBC4MysqlXAConnection@16cf346 
[0;39m[39m2013-10-24 07:41:53,781 DEBUG | bitronix-recovery-thread | bitronix.tm.resource.common.AbstractXAStatefulHolder    | state changing from IN_POOL to ACCESSIBLE in a JdbcPooledConnection from datasource jdbc/enterpriseDS in state IN_POOL with usage count 1 wrapping com.mysql.jdbc.jdbc2.optional.JDBC4MysqlXAConnection@16cf346 
[0;39m[39m2013-10-24 07:41:53,781 DEBUG | bitronix-recovery-thread | bitronix.tm.resource.common.AbstractXAStatefulHolder    | notifying 2 stateChangeEventListener(s) about state changed from IN_POOL to ACCESSIBLE in a JdbcPooledConnection from datasource jdbc/enterpriseDS in state ACCESSIBLE with usage count 1 wrapping com.mysql.jdbc.jdbc2.optional.JDBC4MysqlXAConnection@16cf346 
[0;39m[39m2013-10-24 07:41:53,781 DEBUG | bitronix-recovery-thread | bitronix.tm.resource.jdbc.JdbcPooledConnection          | connection com.mysql.jdbc.jdbc2.optional.JDBC4MysqlXAConnection@16cf346 was in state IN_POOL, testing it 
[0;39m[39m2013-10-24 07:41:53,781 DEBUG | bitronix-recovery-thread | bitronix.tm.resource.jdbc.JdbcPooledConnection          | testing with query 'SELECT 1 FROM reports' connection of a JdbcPooledConnection from datasource jdbc/enterpriseDS in state ACCESSIBLE with usage count 1 wrapping com.mysql.jdbc.jdbc2.optional.JDBC4MysqlXAConnection@16cf346 
